Date,Period,Attendance,StudentID,Name,GradeLevel,Teacher
10/23/2023,8,P,1368,Student 368,9,Teacher 14
10/23/2023,9,P,1368,Student 368,9,Teacher 21
10/23/2023,1,P,1369,Student 369,11,Teacher 12
10/23/2023,2,P,1369,Student 369,11,Teacher 1
10/23/2023,3,P,1369,Student 369,11,Teacher 13
10/23/2023,4,P,1369,Student 369,11,Teacher 6
10/23/2023,5,P,1369,Student 369,11,Teacher 16
10/23/2023,7,P,1369,Student 369,11,Teacher 13
10/23/2023,8,P,1369,Student 369,11,Teacher 6
10/23/2023,9,P,1369,Student 369,11,Teacher 7
10/23/2023,2,P,1370,Student 370,9,Teacher 9
10/23/2023,3,P,1370,Student 370,9,Teacher 23
10/23/2023,4,P,1370,Student 370,9,Teacher 10
10/23/2023,5,P,1370,Student 370,9,Teacher 15
10/23/2023,7,P,1370,Student 370,9,Teacher 21
10/23/2023,8,P,1370,Student 370,9,Teacher 23
10/23/2023,9,P,1370,Student 370,9,Teacher 7
10/23/2023,1,P,1371,Student 371,11,Teacher 12
10/23/2023,2,P,1371,Student 371,11,Teacher 15
10/23/2023,3,P,1371,Student 371,11,Teacher 13
10/23/2023,4,P,1371,Student 371,11,Teacher 6
10/23/2023,5,P,1371,Student 371,11,Teacher 16
10/23/2023,7,P,1371,Student 371,11,Teacher 13
10/23/2023,8,P,1371,Student 371,11,Teacher 6
10/23/2023,9,P,1371,Student 371,11,Teacher 7
10/23/2023,2,A,1372,Student 372,,Teacher 15
10/23/2023,3,A,1372,Student 372,,Teacher 12
10/23/2023,4,A,1372,Student 372,,Teacher 5
10/23/2023,5,A,1372,Student 372,,Teacher 19
10/23/2023,7,A,1372,Student 372,,Teacher 20
10/23/2023,8,A,1372,Student 372,,Teacher 12
10/23/2023,9,A,1372,Student 372,,Teacher 8
10/23/2023,2,A,1373,Student 373,10,Teacher 5
10/23/2023,3,A,1373,Student 373,10,Teacher 1
10/23/2023,4,A,1373,Student 373,10,Teacher 9
10/23/2023,5,A,1373,Student 373,10,Teacher 16
10/23/2023,7,A,1373,Student 373,10,Teacher 12
10/23/2023,8,A,1373,Student 373,10,Teacher 8
10/23/2023,9,A,1373,Student 373,10,Teacher 20
10/23/2023,1,P,1374,Student 374,,Teacher 12
10/23/2023,2,T,1374,Student 374,,Teacher 10
10/23/2023,3,P,1374,Student 374,,Teacher 14
10/23/2023,4,P,1374,Student 374,,Teacher 7
10/23/2023,5,P,1374,Student 374,,Teacher 9
10/23/2023,7,P,1374,Student 374,,Teacher 1
10/23/2023,8,P,1374,Student 374,,Teacher 14
10/23/2023,9,P,1374,Student 374,,Teacher 21
10/23/2023,2,P,1375,Student 375,,Teacher 21
10/23/2023,3,P,1375,Student 375,,Teacher 10
10/23/2023,4,P,1375,Student 375,,Teacher 23
10/23/2023,5,P,1375,Student 375,,Teacher 7
10/23/2023,7,P,1375,Student 375,,Teacher 2
10/23/2023,8,P,1375,Student 375,,Teacher 11
10/23/2023,9,P,1375,Student 375,,Teacher 15
10/23/2023,1,P,1376,Student 376,11,Teacher 12
10/23/2023,2,P,1376,Student 376,11,Teacher 15
10/23/2023,3,P,1376,Student 376,11,Teacher 13
10/23/2023,4,P,1376,Student 376,11,Teacher 6
10/23/2023,5,P,1376,Student 376,11,Teacher 16
10/23/2023,7,P,1376,Student 376,11,Teacher 13
10/23/2023,8,P,1376,Student 376,11,Teacher 6
10/23/2023,9,P,1376,Student 376,11,Teacher 17
10/23/2023,2,T,1377,Student 377,9,Teacher 10
10/23/2023,3,P,1377,Student 377,9,Teacher 14
10/23/2023,4,P,1377,Student 377,9,Teacher 7
10/23/2023,5,P,1377,Student 377,9,Teacher 9
10/23/2023,7,P,1377,Student 377,9,Teacher 1
10/23/2023,8,P,1377,Student 377,9,Teacher 14
10/23/2023,9,P,1377,Student 377,9,Teacher 21
10/23/2023,2,A,1378,Student 378,,Teacher 20
10/23/2023,3,A,1378,Student 378,,Teacher 18
10/23/2023,4,P,1378,Student 378,,Teacher 8
10/23/2023,5,P,1378,Student 378,,Teacher 18
10/23/2023,7,P,1378,Student 378,,Teacher 12
10/23/2023,8,P,1378,Student 378,,Teacher 15
10/23/2023,9,P,1378,Student 378,,Teacher 5
10/23/2023,2,T,1379,Student 379,,Teacher 9
10/23/2023,3,P,1379,Student 379,,Teacher 23
10/23/2023,4,P,1379,Student 379,,Teacher 10
10/23/2023,5,P,1379,Student 379,,Teacher 15
10/23/2023,7,P,1379,Student 379,,Teacher 21
10/23/2023,8,P,1379,Student 379,,Teacher 23
10/23/2023,9,P,1379,Student 379,,Teacher 7
10/23/2023,1,A,1380,Student 380,,Teacher 12
10/23/2023,2,A,1380,Student 380,,Teacher 10
10/23/2023,3,A,1380,Student 380,,Teacher 14
10/23/2023,4,A,1380,Student 380,,Teacher 7
10/23/2023,5,A,1380,Student 380,,Teacher 9
10/23/2023,7,A,1380,Student 380,,Teacher 1
10/23/2023,8,A,1380,Student 380,,Teacher 14
10/23/2023,9,A,1380,Student 380,,Teacher 21
10/23/2023,2,P,1381,Student 381,,Teacher 7
10/23/2023,3,P,1381,Student 381,,Teacher 21
10/23/2023,4,P,1381,Student 381,,Teacher 14
10/23/2023,5,P,1381,Student 381,,Teacher 14
10/23/2023,7,P,1381,Student 381,,Teacher 1
10/23/2023,8,P,1381,Student 381,,Teacher 10
10/23/2023,9,P,1381,Student 381,,Teacher 9
10/23/2023,1,A,1382,Student 382,,Teacher 12
10/23/2023,2,A,1382,Student 382,,Teacher 15
10/23/2023,3,A,1382,Student 382,,Teacher 12
10/23/2023,4,A,1382,Student 382,,Teacher 5
10/23/2023,5,A,1382,Student 382,,Teacher 19
10/23/2023,7,A,1382,Student 382,,Teacher 20
10/23/2023,8,A,1382,Student 382,,Teacher 12
10/23/2023,9,A,1382,Student 382,,Teacher 8
10/23/2023,2,P,1383,Student 383,,Teacher 9
10/23/2023,3,P,1383,Student 383,,Teacher 1
10/23/2023,4,P,1383,Student 383,,Teacher 21
10/23/2023,5,P,1383,Student 383,,Teacher 23
10/23/2023,7,P,1383,Student 383,,Teacher 10
10/23/2023,8,P,1383,Student 383,,Teacher 7
10/23/2023,9,P,1383,Student 383,,Teacher 23
10/23/2023,2,A,1384,Student 384,,Teacher 5
10/23/2023,3,A,1384,Student 384,,Teacher 19
10/23/2023,4,A,1384,Student 384,,Teacher 12
10/23/2023,5,A,1384,Student 384,,Teacher 15
10/23/2023,7,A,1384,Student 384,,Teacher 19
10/23/2023,8,A,1384,Student 384,,Teacher 8
10/23/2023,9,A,1384,Student 384,,Teacher 20
10/23/2023,1,A,1385,Student 385,11,Teacher 12
10/23/2023,2,A,1385,Student 385,11,Teacher 15
10/23/2023,3,A,1385,Student 385,11,Teacher 12
10/23/2023,4,A,1385,Student 385,11,Teacher 5
10/23/2023,5,A,1385,Student 385,11,Teacher 19
10/23/2023,7,A,1385,Student 385,11,Teacher 20
10/23/2023,8,A,1385,Student 385,11,Teacher 12
10/23/2023,9,A,1385,Student 385,11,Teacher 8
10/23/2023,2,A,1386,Student 386,9,Teacher 20
10/23/2023,3,A,1386,Student 386,9,Teacher 18
10/23/2023,4,A,1386,Student 386,9,Teacher 8
10/23/2023,5,A,1386,Student 386,9,Teacher 18
10/23/2023,7,A,1386,Student 386,9,Teacher 12
10/23/2023,8,A,1386,Student 386,9,Teacher 15
10/23/2023,9,A,1386,Student 386,9,Teacher 5
10/23/2023,3,P,1387,Student 387,,Teacher 6
10/23/2023,4,P,1387,Student 387,,Teacher 9
10/23/2023,5,P,1387,Student 387,,Teacher 23
10/23/2023,7,P,1387,Student 387,,Teacher 1
10/23/2023,8,P,1387,Student 387,,Teacher 13
10/23/2023,9,P,1387,Student 387,,Teacher 23
10/24/2023,2,P,1001,Student 1,12,Teacher 1
10/24/2023,3,P,1001,Student 1,12,Teacher 2
10/24/2023,4,P,1001,Student 1,12,Teacher 3
10/24/2023,2,P,1002,Student 2,12,Teacher 1
10/24/2023,3,P,1002,Student 2,12,Teacher 2
10/24/2023,4,P,1002,Student 2,12,Teacher 3
10/24/2023,2,A,1003,Student 3,12,Teacher 2
10/24/2023,3,P,1003,Student 3,12,Teacher 4
10/24/2023,4,P,1003,Student 3,12,Teacher 5
10/24/2023,5,P,1003,Student 3,12,Teacher 1
10/24/2023,2,P,1004,Student 4,12,Teacher 1
10/24/2023,3,P,1004,Student 4,12,Teacher 2
10/24/2023,4,P,1004,Student 4,12,Teacher 3
10/24/2023,2,A,1005,Student 5,12,Teacher 1
10/24/2023,3,A,1005,Student 5,12,Teacher 1
10/24/2023,4,A,1005,Student 5,12,Teacher 2
10/24/2023,5,A,1005,Student 5,12,Teacher 4
10/24/2023,2,A,1006,Student 6,12,Teacher 2
10/24/2023,3,A,1006,Student 6,12,Teacher 4
10/24/2023,4,A,1006,Student 6,12,Teacher 1
10/24/2023,2,P,1007,Student 7,12,Teacher 2
10/24/2023,3,P,1007,Student 7,12,Teacher 4
10/24/2023,4,P,1007,Student 7,12,Teacher 1
10/24/2023,2,A,1008,Student 8,12,Teacher 1
10/24/2023,3,A,1008,Student 8,12,Teacher 2
10/24/2023,4,A,1008,Student 8,12,Teacher 3
10/24/2023,3,A,1009,Student 9,12,Teacher 1
10/24/2023,4,A,1009,Student 9,12,Teacher 2
10/24/2023,5,A,1009,Student 9,12,Teacher 4
10/24/2023,3,A,1010,Student 10,12,Teacher 1
10/24/2023,4,P,1010,Student 10,12,Teacher 2
10/24/2023,5,P,1010,Student 10,12,Teacher 4
10/24/2023,2,P,1011,Student 11,12,Teacher 1
10/24/2023,3,P,1011,Student 11,12,Teacher 2
10/24/2023,4,P,1011,Student 11,12,Teacher 3
10/24/2023,2,A,1012,Student 12,12,Teacher 2
10/24/2023,3,P,1012,Student 12,12,Teacher 6
10/24/2023,4,P,1012,Student 12,12,Teacher 1
10/24/2023,5,A,1012,Student 12,12,Teacher 4
10/24/2023,2,P,1013,Student 13,12,Teacher 7
10/24/2023,3,P,1013,Student 13,12,Teacher 6
10/24/2023,4,P,1013,Student 13,12,Teacher 2
10/24/2023,5,P,1013,Student 13,12,Teacher 4
10/24/2023,7,P,1013,Student 13,12,Teacher 1
10/24/2023,8,P,1013,Student 13,12,Teacher 8
10/24/2023,3,A,1014,Student 14,12,Teacher 1
10/24/2023,4,A,1014,Student 14,12,Teacher 2
10/24/2023,5,A,1014,Student 14,12,Teacher 4
10/24/2023,3,P,1015,Student 15,12,Teacher 1
10/24/2023,4,P,1015,Student 15,12,Teacher 2
10/24/2023,5,A,1015,Student 15,12,Teacher 4
10/24/2023,3,T,1016,Student 16,12,Teacher 1
10/24/2023,4,P,1016,Student 16,12,Teacher 2
10/24/2023,5,P,1016,Student 16,12,Teacher 4
10/24/2023,2,A,1017,Student 17,12,Teacher 1
10/24/2023,3,P,1017,Student 17,12,Teacher 2
10/24/2023,4,P,1017,Student 17,12,Teacher 3
10/24/2023,2,P,1018,Student 18,12,Teacher 1
10/24/2023,3,P,1018,Student 18,12,Teacher 2
10/24/2023,4,P,1018,Student 18,12,Teacher 3
10/24/2023,2,A,1019,Student 19,12,Teacher 2
10/24/2023,3,A,1019,Student 19,12,Teacher 4
10/24/2023,4,A,1019,Student 19,12,Teacher 1
10/24/2023,3,P,1020,Student 20,12,Teacher 1
10/24/2023,4,A,1020,Student 20,12,Teacher 2
10/24/2023,5,P,1020,Student 20,12,Teacher 4
10/24/2023,3,P,1021,Student 21,12,Teacher 1
10/24/2023,4,P,1021,Student 21,12,Teacher 2
10/24/2023,5,P,1021,Student 21,12,Teacher 4
10/24/2023,7,P,1021,Student 21,12,Teacher 9
10/24/2023,8,P,1021,Student 21,12,Teacher 8
10/24/2023,2,P,1022,Student 22,12,Teacher 1
10/24/2023,3,P,1022,Student 22,12,Teacher 2
10/24/2023,4,P,1022,Student 22,12,Teacher 3
10/24/2023,2,P,1023,Student 23,12,Teacher 2
10/24/2023,3,P,1023,Student 23,12,Teacher 4
10/24/2023,4,P,1023,Student 23,12,Teacher 1
10/24/2023,2,A,1024,Student 24,12,Teacher 2
10/24/2023,3,A,1024,Student 24,12,Teacher 1
10/24/2023,4,A,1024,Student 24,12,Teacher 1
10/24/2023,5,A,1024,Student 24,12,Teacher 4
10/24/2023,2,A,1025,Student 25,12,Teacher 1
10/24/2023,3,A,1025,Student 25,12,Teacher 2
10/24/2023,4,P,1025,Student 25,12,Teacher 3
10/24/2023,2,A,1026,Student 26,12,Teacher 1
10/24/2023,3,P,1026,Student 26,12,Teacher 4
10/24/2023,4,P,1026,Student 26,12,Teacher 2
10/24/2023,2,A,1027,Student 27,12,Teacher 2
10/24/2023,3,P,1027,Student 27,12,Teacher 4
10/24/2023,4,P,1027,Student 27,12,Teacher 1
10/24/2023,3,P,1028,Student 28,12,Teacher 1
10/24/2023,4,P,1028,Student 28,12,Teacher 2
10/24/2023,5,P,1028,Student 28,12,Teacher 4
10/24/2023,2,P,1029,Student 29,12,Teacher 1
10/24/2023,3,P,1029,Student 29,12,Teacher 2
10/24/2023,4,P,1029,Student 29,12,Teacher 3
10/24/2023,5,P,1029,Student 29,12,Teacher 9
10/24/2023,2,A,1030,Student 30,12,Teacher 2
10/24/2023,3,A,1030,Student 30,12,Teacher 4
10/24/2023,4,A,1030,Student 30,12,Teacher 1
10/24/2023,3,A,1031,Student 31,12,Teacher 1
10/24/2023,4,P,1031,Student 31,12,Teacher 2
10/24/2023,5,P,1031,Student 31,12,Teacher 4
10/24/2023,3,P,1032,Student 32,12,Teacher 2
10/24/2023,4,P,1032,Student 32,12,Teacher 3
10/24/2023,5,P,1032,Student 32,12,Teacher 1
10/24/2023,2,P,1033,Student 33,12,Teacher 1
10/24/2023,3,P,1033,Student 33,12,Teacher 2
10/24/2023,4,P,1033,Student 33,12,Teacher 3
10/24/2023,2,A,1034,Student 34,12,Teacher 1
10/24/2023,3,A,1034,Student 34,12,Teacher 2
10/24/2023,4,A,1034,Student 34,12,Teacher 3
10/24/2023,2,A,1035,Student 35,12,Teacher 2
10/24/2023,3,P,1035,Student 35,12,Teacher 4
10/24/2023,4,P,1035,Student 35,12,Teacher 1
10/24/2023,3,A,1036,Student 36,12,Teacher 1
10/24/2023,4,A,1036,Student 36,12,Teacher 2
10/24/2023,5,A,1036,Student 36,12,Teacher 4
10/24/2023,2,A,1037,Student 37,12,Teacher 5
10/24/2023,3,A,1037,Student 37,12,Teacher 4
10/24/2023,4,A,1037,Student 37,12,Teacher 2
10/24/2023,5,A,1037,Student 37,12,Teacher 1
10/24/2023,2,P,1038,Student 38,12,Teacher 1
10/24/2023,3,P,1038,Student 38,12,Teacher 2
10/24/2023,4,P,1038,Student 38,12,Teacher 3
10/24/2023,3,A,1039,Student 39,12,Teacher 1
10/24/2023,4,P,1039,Student 39,12,Teacher 2
10/24/2023,5,P,1039,Student 39,12,Teacher 4
10/24/2023,2,P,1040,Student 40,12,Teacher 2
10/24/2023,3,P,1040,Student 40,12,Teacher 4
10/24/2023,4,P,1040,Student 40,12,Teacher 5
10/24/2023,5,P,1040,Student 40,12,Teacher 1
10/24/2023,2,P,1041,Student 41,12,Teacher 2
10/24/2023,3,P,1041,Student 41,12,Teacher 6
10/24/2023,4,P,1041,Student 41,12,Teacher 1
10/24/2023,5,P,1041,Student 41,12,Teacher 4
10/24/2023,7,A,1041,Student 41,12,Teacher 1
10/24/2023,2,A,1042,Student 42,12,Teacher 2
10/24/2023,3,A,1042,Student 42,12,Teacher 4
10/24/2023,4,P,1042,Student 42,12,Teacher 1
10/24/2023,3,A,1043,Student 43,12,Teacher 1
10/24/2023,4,P,1043,Student 43,12,Teacher 2
10/24/2023,5,P,1043,Student 43,12,Teacher 4
10/24/2023,2,P,1044,Student 44,12,Teacher 2
10/24/2023,3,P,1044,Student 44,12,Teacher 4
10/24/2023,4,P,1044,Student 44,12,Teacher 1
10/24/2023,2,S,1045,Student 45,12,Teacher 2
10/24/2023,3,S,1045,Student 45,12,Teacher 6
10/24/2023,4,S,1045,Student 45,12,Teacher 5
10/24/2023,5,S,1045,Student 45,12,Teacher 4
10/24/2023,7,S,1045,Student 45,12,Teacher 1
10/24/2023,3,A,1046,Student 46,12,Teacher 1
10/24/2023,4,P,1046,Student 46,12,Teacher 2
10/24/2023,5,P,1046,Student 46,12,Teacher 4
10/24/2023,2,P,1047,Student 47,12,Teacher 1
10/24/2023,3,P,1047,Student 47,12,Teacher 5
10/24/2023,4,P,1047,Student 47,12,Teacher 2
10/24/2023,5,P,1047,Student 47,12,Teacher 4
10/24/2023,2,A,1048,Student 48,12,Teacher 2
10/24/2023,3,P,1048,Student 48,12,Teacher 4
10/24/2023,4,P,1048,Student 48,12,Teacher 1
10/24/2023,2,P,1049,Student 49,12,Teacher 2
10/24/2023,3,P,1049,Student 49,12,Teacher 4
10/24/2023,4,P,1049,Student 49,12,Teacher 1
10/24/2023,3,P,1050,Student 50,12,Teacher 1
10/24/2023,4,P,1050,Student 50,12,Teacher 2
10/24/2023,5,P,1050,Student 50,12,Teacher 4
10/24/2023,3,A,1051,Student 51,12,Teacher 1
10/24/2023,4,P,1051,Student 51,12,Teacher 2
10/24/2023,5,P,1051,Student 51,12,Teacher 4
10/24/2023,2,A,1052,Student 52,12,Teacher 2
10/24/2023,3,A,1052,Student 52,12,Teacher 4
10/24/2023,4,A,1052,Student 52,12,Teacher 1
10/24/2023,3,P,1053,Student 53,12,Teacher 1
10/24/2023,4,P,1053,Student 53,12,Teacher 2
10/24/2023,5,P,1053,Student 53,12,Teacher 4
10/24/2023,2,A,1054,Student 54,12,Teacher 2
10/24/2023,3,A,1054,Student 54,12,Teacher 4
10/24/2023,4,P,1054,Student 54,12,Teacher 1
10/24/2023,2,P,1055,Student 55,12,Teacher 2
10/24/2023,3,P,1055,Student 55,12,Teacher 4
10/24/2023,4,P,1055,Student 55,12,Teacher 1
10/24/2023,2,P,1056,Student 56,12,Teacher 1
10/24/2023,3,P,1056,Student 56,12,Teacher 2
10/24/2023,4,P,1056,Student 56,12,Teacher 3
10/24/2023,2,A,1057,Student 57,12,Teacher 2
10/24/2023,3,A,1057,Student 57,12,Teacher 4
10/24/2023,4,A,1057,Student 57,12,Teacher 1
10/24/2023,2,P,1058,Student 58,12,Teacher 1
10/24/2023,3,P,1058,Student 58,12,Teacher 2
10/24/2023,4,P,1058,Student 58,12,Teacher 3
10/24/2023,5,P,1058,Student 58,12,Teacher 9
10/24/2023,2,P,1059,Student 59,12,Teacher 5
10/24/2023,3,P,1059,Student 59,12,Teacher 2
10/24/2023,4,P,1059,Student 59,12,Teacher 3
10/24/2023,5,P,1059,Student 59,12,Teacher 1
10/24/2023,2,P,1060,Student 60,12,Teacher 1
10/24/2023,3,P,1060,Student 60,12,Teacher 5
10/24/2023,4,P,1060,Student 60,12,Teacher 2
10/24/2023,5,P,1060,Student 60,12,Teacher 4
10/24/2023,2,A,1061,Student 61,12,Teacher 2
10/24/2023,3,P,1061,Student 61,12,Teacher 4
10/24/2023,4,P,1061,Student 61,12,Teacher 5
10/24/2023,5,P,1061,Student 61,12,Teacher 1
10/24/2023,3,P,1062,Student 62,12,Teacher 1
10/24/2023,4,P,1062,Student 62,12,Teacher 2
10/24/2023,5,P,1062,Student 62,12,Teacher 4
10/24/2023,2,P,1063,Student 63,12,Teacher 1
10/24/2023,3,P,1063,Student 63,12,Teacher 2
10/24/2023,4,P,1063,Student 63,12,Teacher 3
10/24/2023,2,P,1064,Student 64,12,Teacher 2
10/24/2023,3,P,1064,Student 64,12,Teacher 4
10/24/2023,4,P,1064,Student 64,12,Teacher 1
10/24/2023,2,P,1065,Student 65,12,Teacher 1
10/24/2023,3,P,1065,Student 65,12,Teacher 2
10/24/2023,4,P,1065,Student 65,12,Teacher 3
10/24/2023,2,P,1066,Student 66,12,Teacher 2
10/24/2023,3,P,1066,Student 66,12,Teacher 5
10/24/2023,4,P,1066,Student 66,12,Teacher 1
10/24/2023,5,P,1066,Student 66,12,Teacher 4
10/24/2023,2,A,1067,Student 67,12,Teacher 10
10/24/2023,3,A,1067,Student 67,12,Teacher 1
10/24/2023,4,P,1067,Student 67,12,Teacher 2
10/24/2023,2,A,1068,Student 68,12,Teacher 2
10/24/2023,3,A,1068,Student 68,12,Teacher 4
10/24/2023,4,A,1068,Student 68,12,Teacher 1
10/24/2023,2,P,1069,Student 69,12,Teacher 2
10/24/2023,3,P,1069,Student 69,12,Teacher 4
10/24/2023,4,P,1069,Student 69,12,Teacher 1
10/24/2023,2,T,1070,Student 70,12,Teacher 1
10/24/2023,3,P,1070,Student 70,12,Teacher 2
10/24/2023,4,P,1070,Student 70,12,Teacher 3
10/24/2023,2,P,1071,Student 71,12,Teacher 5
10/24/2023,3,P,1071,Student 71,12,Teacher 2
10/24/2023,4,P,1071,Student 71,12,Teacher 3
10/24/2023,5,P,1071,Student 71,12,Teacher 1
10/24/2023,2,A,1072,Student 72,12,Teacher 2
10/24/2023,3,A,1072,Student 72,12,Teacher 4
10/24/2023,4,P,1072,Student 72,12,Teacher 1
10/24/2023,2,T,1073,Student 73,12,Teacher 1
10/24/2023,3,P,1073,Student 73,12,Teacher 5
10/24/2023,4,P,1073,Student 73,12,Teacher 2
10/24/2023,5,P,1073,Student 73,12,Teacher 4
10/24/2023,2,P,1074,Student 74,12,Teacher 5
10/24/2023,3,P,1074,Student 74,12,Teacher 2
10/24/2023,4,P,1074,Student 74,12,Teacher 3
10/24/2023,5,P,1074,Student 74,12,Teacher 1
10/24/2023,8,P,1074,Student 74,12,Teacher 11
10/24/2023,3,P,1075,Student 75,12,Teacher 1
10/24/2023,4,P,1075,Student 75,12,Teacher 2
10/24/2023,5,P,1075,Student 75,12,Teacher 4
10/24/2023,2,A,1076,Student 76,12,Teacher 2
10/24/2023,3,A,1076,Student 76,12,Teacher 4
10/24/2023,4,P,1076,Student 76,12,Teacher 1
10/24/2023,2,P,1077,Student 77,12,Teacher 1
10/24/2023,3,P,1077,Student 77,12,Teacher 2
10/24/2023,4,P,1077,Student 77,12,Teacher 3
10/24/2023,2,A,1078,Student 78,12,Teacher 2
10/24/2023,3,A,1078,Student 78,12,Teacher 4
10/24/2023,4,A,1078,Student 78,12,Teacher 12
10/24/2023,5,A,1078,Student 78,12,Teacher 1
10/24/2023,7,A,1078,Student 78,12,Teacher 1
10/24/2023,3,A,1079,Student 79,12,Teacher 1
10/24/2023,4,A,1079,Student 79,12,Teacher 2
10/24/2023,5,P,1079,Student 79,12,Teacher 4
10/24/2023,2,P,1080,Student 80,12,Teacher 1
10/24/2023,3,P,1080,Student 80,12,Teacher 2
10/24/2023,4,P,1080,Student 80,12,Teacher 3
10/24/2023,3,P,1081,Student 81,12,Teacher 1
10/24/2023,4,P,1081,Student 81,12,Teacher 2
10/24/2023,5,P,1081,Student 81,12,Teacher 4
10/24/2023,3,P,1082,Student 82,12,Teacher 1
10/24/2023,4,P,1082,Student 82,12,Teacher 2
10/24/2023,5,P,1082,Student 82,12,Teacher 4
10/24/2023,2,P,1083,Student 83,12,Teacher 1
10/24/2023,3,A,1083,Student 83,12,Teacher 1
10/24/2023,4,A,1083,Student 83,12,Teacher 2
10/24/2023,5,A,1083,Student 83,12,Teacher 4
10/24/2023,7,A,1083,Student 83,12,Teacher 12
10/24/2023,2,T,1084,Student 84,11,Teacher 11
10/24/2023,3,P,1084,Student 84,11,Teacher 8
10/24/2023,4,P,1084,Student 84,11,Teacher 13
10/24/2023,5,P,1084,Student 84,11,Teacher 1
10/24/2023,7,P,1084,Student 84,11,Teacher 6
10/24/2023,8,P,1084,Student 84,11,Teacher 17
10/24/2023,9,P,1084,Student 84,11,Teacher 14
10/24/2023,2,T,1085,Student 85,11,Teacher 15
10/24/2023,3,P,1085,Student 85,11,Teacher 13
10/24/2023,4,P,1085,Student 85,11,Teacher 6
10/24/2023,5,P,1085,Student 85,11,Teacher 16
10/24/2023,7,P,1085,Student 85,11,Teacher 13
10/24/2023,8,P,1085,Student 85,11,Teacher 6
10/24/2023,9,P,1085,Student 85,11,Teacher 8
10/24/2023,2,P,1086,Student 86,11,Teacher 1
10/24/2023,3,P,1086,Student 86,11,Teacher 6
10/24/2023,4,P,1086,Student 86,11,Teacher 16
10/24/2023,5,P,1086,Student 86,11,Teacher 17
10/24/2023,7,P,1086,Student 86,11,Teacher 9
10/24/2023,8,P,1086,Student 86,11,Teacher 16
10/24/2023,9,P,1086,Student 86,11,Teacher 13
10/24/2023,2,P,1087,Student 87,11,Teacher 1
10/24/2023,3,P,1087,Student 87,11,Teacher 6
10/24/2023,4,P,1087,Student 87,11,Teacher 16
10/24/2023,5,P,1087,Student 87,11,Teacher 17
10/24/2023,7,P,1087,Student 87,11,Teacher 9
10/24/2023,8,P,1087,Student 87,11,Teacher 16
10/24/2023,9,P,1087,Student 87,11,Teacher 13
10/24/2023,2,T,1088,Student 88,11,Teacher 15
10/24/2023,3,P,1088,Student 88,11,Teacher 13
10/24/2023,4,P,1088,Student 88,11,Teacher 6
10/24/2023,5,P,1088,Student 88,11,Teacher 16
10/24/2023,7,P,1088,Student 88,11,Teacher 13
10/24/2023,8,P,1088,Student 88,11,Teacher 6
10/24/2023,9,P,1088,Student 88,11,Teacher 17
10/24/2023,2,P,1089,Student 89,11,Teacher 17
10/24/2023,3,T,1089,Student 89,11,Teacher 6
10/24/2023,4,P,1089,Student 89,11,Teacher 16
10/24/2023,5,P,1089,Student 89,11,Teacher 9
10/24/2023,7,P,1089,Student 89,11,Teacher 1
10/24/2023,8,P,1089,Student 89,11,Teacher 16
10/24/2023,9,P,1089,Student 89,11,Teacher 13
10/24/2023,2,A,1090,Student 90,11,Teacher 15
10/24/2023,3,A,1090,Student 90,11,Teacher 13
10/24/2023,4,A,1090,Student 90,11,Teacher 6
10/24/2023,5,A,1090,Student 90,11,Teacher 16
10/24/2023,7,A,1090,Student 90,11,Teacher 13
10/24/2023,8,A,1090,Student 90,11,Teacher 6
10/24/2023,9,A,1090,Student 90,11,Teacher 17
10/24/2023,2,T,1091,Student 91,11,Teacher 17
10/24/2023,3,P,1091,Student 91,11,Teacher 16
10/24/2023,4,P,1091,Student 91,11,Teacher 9
10/24/2023,5,P,1091,Student 91,11,Teacher 1
10/24/2023,7,P,1091,Student 91,11,Teacher 16
10/24/2023,8,P,1091,Student 91,11,Teacher 13
10/24/2023,9,P,1091,Student 91,11,Teacher 6
10/24/2023,1,P,1092,Student 92,11,Teacher 12
10/24/2023,2,P,1092,Student 92,11,Teacher 15
10/24/2023,3,P,1092,Student 92,11,Teacher 13
10/24/2023,4,P,1092,Student 92,11,Teacher 6
10/24/2023,5,P,1092,Student 92,11,Teacher 16
10/24/2023,7,P,1092,Student 92,11,Teacher 13
10/24/2023,8,P,1092,Student 92,11,Teacher 6
10/24/2023,9,P,1092,Student 92,11,Teacher 8
10/24/2023,2,P,1093,Student 93,11,Teacher 11
10/24/2023,3,P,1093,Student 93,11,Teacher 8
10/24/2023,4,P,1093,Student 93,11,Teacher 13
10/24/2023,5,P,1093,Student 93,11,Teacher 1
10/24/2023,7,P,1093,Student 93,11,Teacher 6
10/24/2023,8,P,1093,Student 93,11,Teacher 17
10/24/2023,9,P,1093,Student 93,11,Teacher 14
10/24/2023,2,P,1094,Student 94,11,Teacher 15
10/24/2023,3,P,1094,Student 94,11,Teacher 13
